# Time	Temperature	Voltage	for 10 mA drive current
7.7155e+02	1.3650e+02	8.6662e-05
7.7346e+02	1.3663e+02	8.6756e-05
7.7537e+02	1.3676e+02	8.6875e-05
7.7728e+02	1.3688e+02	8.6965e-05
7.7920e+02	1.3700e+02	8.7068e-05
7.8112e+02	1.3713e+02	8.7162e-05
7.8304e+02	1.3726e+02	8.7262e-05
7.8493e+02	1.3739e+02	8.7356e-05
7.8685e+02	1.3751e+02	8.7452e-05
7.8875e+02	1.3763e+02	8.7530e-05
7.9067e+02	1.3776e+02	8.7627e-05
7.9259e+02	1.3789e+02	8.7724e-05
7.9451e+02	1.3801e+02	8.7816e-05
7.9643e+02	1.3813e+02	8.7894e-05
7.9836e+02	1.3825e+02	8.7989e-05
8.0028e+02	1.3838e+02	8.8071e-05
8.0220e+02	1.3850e+02	8.8159e-05
8.0412e+02	1.3862e+02	8.8249e-05
8.0606e+02	1.3876e+02	8.8321e-05
8.0799e+02	1.3888e+02	8.8405e-05
8.0989e+02	1.3900e+02	8.8496e-05
8.1183e+02	1.3913e+02	8.8570e-05
8.1375e+02	1.3924e+02	8.8643e-05
8.1569e+02	1.3936e+02	8.8732e-05
8.1761e+02	1.3949e+02	8.8816e-05
8.1956e+02	1.3959e+02	8.8882e-05
8.2149e+02	1.3970e+02	8.8967e-05
8.2343e+02	1.3982e+02	8.9046e-05
8.2537e+02	1.3992e+02	8.9124e-05
8.2731e+02	1.4005e+02	8.9198e-05
8.2925e+02	1.4016e+02	8.9258e-05
8.3120e+02	1.4028e+02	8.9350e-05
8.3313e+02	1.4039e+02	8.9427e-05
8.3508e+02	1.4049e+02	8.9494e-05
8.3703e+02	1.4060e+02	8.9568e-05
8.3899e+02	1.4072e+02	8.9643e-05
8.4096e+02	1.4082e+02	8.9713e-05
8.4292e+02	1.4095e+02	8.9787e-05
8.4486e+02	1.4105e+02	8.9876e-05
8.4678e+02	1.4117e+02	8.9933e-05
8.4874e+02	1.4128e+02	9.0004e-05
8.5071e+02	1.4140e+02	9.0084e-05
8.5267e+02	1.4149e+02	9.0151e-05
8.5464e+02	1.4159e+02	9.0214e-05
8.5659e+02	1.4169e+02	9.0292e-05
8.5855e+02	1.4180e+02	9.0356e-05
8.6051e+02	1.4191e+02	9.0430e-05
8.6248e+02	1.4202e+02	9.0503e-05
8.6445e+02	1.4213e+02	9.0570e-05
8.6641e+02	1.4223e+02	9.0638e-05
8.6838e+02	1.4234e+02	9.0693e-05
8.7036e+02	1.4245e+02	9.0771e-05
8.7232e+02	1.4255e+02	9.0838e-05
8.7430e+02	1.4266e+02	9.0896e-05
8.7626e+02	1.4275e+02	9.0967e-05
8.7824e+02	1.4284e+02	9.1032e-05
8.8022e+02	1.4293e+02	9.1103e-05
8.8220e+02	1.4302e+02	9.1161e-05
8.8418e+02	1.4311e+02	9.1226e-05
8.8616e+02	1.4320e+02	9.1293e-05
8.8814e+02	1.4331e+02	9.1350e-05
8.9012e+02	1.4340e+02	9.1415e-05
8.9211e+02	1.4350e+02	9.1476e-05
8.9409e+02	1.4360e+02	9.1541e-05
8.9608e+02	1.4369e+02	9.1607e-05
8.9807e+02	1.4379e+02	9.1662e-05
9.0007e+02	1.4388e+02	9.1728e-05
9.0206e+02	1.4397e+02	9.1786e-05
9.0404e+02	1.4408e+02	9.1851e-05
9.0601e+02	1.4417e+02	9.1903e-05
9.0799e+02	1.4426e+02	9.1973e-05
9.0995e+02	1.4435e+02	9.2023e-05
9.1195e+02	1.4446e+02	9.2092e-05
9.1394e+02	1.4455e+02	9.2145e-05
9.1593e+02	1.4466e+02	9.2206e-05
9.1794e+02	1.4476e+02	9.2264e-05
9.1994e+02	1.4487e+02	9.2313e-05
9.2194e+02	1.4499e+02	9.2384e-05
9.2396e+02	1.4510e+02	9.2450e-05
9.2595e+02	1.4522e+02	9.2503e-05
9.2795e+02	1.4534e+02	9.2564e-05
9.2996e+02	1.4546e+02	9.2625e-05
9.3195e+02	1.4558e+02	9.2686e-05
9.3394e+02	1.4570e+02	9.2747e-05
9.3596e+02	1.4583e+02	9.2803e-05
9.3797e+02	1.4595e+02	9.2858e-05
9.3997e+02	1.4607e+02	9.2921e-05
9.4197e+02	1.4619e+02	9.2983e-05
9.4396e+02	1.4631e+02	9.3036e-05
9.4594e+02	1.4642e+02	9.3103e-05
9.4797e+02	1.4655e+02	9.3174e-05
9.4997e+02	1.4666e+02	9.3230e-05
9.5197e+02	1.4679e+02	9.3292e-05
9.5398e+02	1.4690e+02	9.3350e-05
9.5598e+02	1.4702e+02	9.3409e-05
